logs	Severity
Sep  2 19:16:52 backmain sudo: pam_unix(sudo:session): session closed for user root	3
Sep  2 19:17:01 backmain CRON[1575]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0)	3
Sep  2 19:17:01 backmain CRON[1575]: pam_unix(cron:session): session closed for user root	3
Sep  2 19:17:21 backmain sudo: backmain : TTY=tty1 ; PWD=/usr/local/bin/endlessh ; USER=root ; COMMAND=/usr/bin/systemctl status endlessh	2
Sep  2 19:17:21 backmain sudo: pam_unix(sudo:session): session opened for user root(uid=0) by backmain(uid=1000)	3
Sep  2 19:17:29 backmain sudo: pam_unix(sudo:session): session closed for user root	3
Sep  2 19:17:35 backmain sudo: backmain : TTY=tty1 ; PWD=/usr/local/bin/endlessh ; USER=root ; COMMAND=/usr/bin/systemctl enable endlessh	2
Sep  2 19:17:35 backmain sudo: pam_unix(sudo:session): session opened for user root(uid=0) by backmain(uid=1000)	3
Sep  2 19:17:36 backmain sudo: pam_unix(sudo:session): session closed for user root	3
Sep  2 19:17:43 backmain sudo: backmain : TTY=tty1 ; PWD=/usr/local/bin/endlessh ; USER=root ; COMMAND=/usr/bin/systemctl start endlessh	2
Sep  2 19:17:43 backmain sudo: pam_unix(sudo:session): session opened for user root(uid=0) by backmain(uid=1000)	3
Sep  2 19:17:43 backmain sudo: pam_unix(sudo:session): session closed for user root	3
Sep  2 19:17:46 backmain sudo: backmain : TTY=tty1 ; PWD=/usr/local/bin/endlessh ; USER=root ; COMMAND=/usr/bin/systemctl status endlessh	2
Sep  2 19:17:46 backmain sudo: pam_unix(sudo:session): session opened for user root(uid=0) by backmain(uid=1000)	3
Sep  2 19:17:46 backmain sudo: pam_unix(sudo:session): session closed for user root	3
Sep  2 19:17:51 backmain sudo: backmain : TTY=tty1 ; PWD=/usr/local/bin/endlessh ; USER=root ; COMMAND=/usr/bin/systemctl status endlessh	2
Sep  2 19:17:51 backmain sudo: pam_unix(sudo:session): session opened for user root(uid=0) by backmain(uid=1000)	3
Sep  2 19:17:51 backmain sudo: pam_unix(sudo:session): session closed for user root	3
Sep  2 19:17:52 backmain sudo: backmain : TTY=tty1 ; PWD=/usr/local/bin/endlessh ; USER=root ; COMMAND=/usr/bin/systemctl status endlessh	2
Sep  2 19:17:52 backmain sudo: pam_unix(sudo:session): session opened for user root(uid=0) by backmain(uid=1000)	3
Sep  2 19:17:52 backmain sudo: pam_unix(sudo:session): session closed for user root	3
Sep  2 19:17:54 backmain sudo: backmain : TTY=tty1 ; PWD=/usr/local/bin/endlessh ; USER=root ; COMMAND=/usr/bin/systemctl status endlessh	2
Sep  2 19:17:54 backmain sudo: pam_unix(sudo:session): session opened for user root(uid=0) by backmain(uid=1000)	3
Sep  2 19:17:59 backmain sudo: pam_unix(sudo:session): session closed for user root	3
Sep  2 19:18:04 backmain sudo: backmain : TTY=tty1 ; PWD=/usr/local/bin/endlessh ; USER=root ; COMMAND=/usr/bin/netstat -tulpn	2
Sep  2 19:18:04 backmain sudo: pam_unix(sudo:session): session opened for user root(uid=0) by backmain(uid=1000)	3
Sep  2 19:18:04 backmain sudo: pam_unix(sudo:session): session closed for user root	3
Sep  2 19:18:09 backmain sudo: backmain : TTY=tty1 ; PWD=/usr/local/bin/endlessh ; USER=root ; COMMAND=/usr/bin/systemctl status endlessh	2
Sep  2 19:18:09 backmain sudo: pam_unix(sudo:session): session opened for user root(uid=0) by backmain(uid=1000)	3
Sep  2 19:18:22 backmain sudo: pam_unix(sudo:session): session closed for user root	3
Sep  2 19:18:43 backmain sshd[1656]: Accepted password for backmain from 192.168.8.187 port 52408 ssh2	3
Sep  2 19:18:43 backmain sshd[1656]: pam_unix(sshd:session): session opened for user backmain(uid=1000) by (uid=0)	3
Sep  2 19:18:43 backmain systemd-logind[685]: New session 4 of user backmain.	3
Sep  2 19:18:49 backmain sshd[1717]: Received disconnect from 192.168.8.187 port 52408:11: disconnected by user	3
Sep  2 19:18:49 backmain sshd[1717]: Disconnected from user backmain 192.168.8.187 port 52408	3
Sep  2 19:18:49 backmain sshd[1656]: pam_unix(sshd:session): session closed for user backmain	3
Sep  2 19:18:49 backmain systemd-logind[685]: Session 4 logged out. Waiting for processes to exit.	3
Sep  2 19:18:49 backmain systemd-logind[685]: Removed session 4.	3
Sep  2 19:22:03 backmain sudo: backmain : TTY=tty1 ; PWD=/home/backmain ; USER=root ; COMMAND=/usr/bin/apt install build-essential	2
Sep  2 19:22:03 backmain sudo: pam_unix(sudo:session): session opened for user root(uid=0) by backmain(uid=1000)	3
Sep  2 19:22:03 backmain sudo: pam_unix(sudo:session): session closed for user root	3
Sep  2 19:31:23 backmain sudo: backmain : TTY=tty1 ; PWD=/home/backmain ; USER=root ; COMMAND=/usr/bin/nano /etc/ssh/sshd_config	2
Sep  2 19:31:23 backmain sudo: pam_unix(sudo:session): session opened for user root(uid=0) by backmain(uid=1000)	3
Sep  2 19:31:32 backmain sudo: pam_unix(sudo:session): session closed for user root	3
Sep  2 19:32:16 backmain sudo: backmain : TTY=tty1 ; PWD=/home/backmain ; USER=root ; COMMAND=/usr/bin/systemctl restart sshd.service	2
Sep  2 19:32:16 backmain sudo: pam_unix(sudo:session): session opened for user root(uid=0) by backmain(uid=1000)	3
Sep  2 19:32:16 backmain sshd[728]: Received signal 15; terminating.	3
Sep  2 19:32:16 backmain sshd[1834]: Server listening on 0.0.0.0 port 22.	3
Sep  2 19:32:16 backmain sshd[1834]: Server listening on :: port 22.	3
Sep  2 19:32:16 backmain sudo: pam_unix(sudo:session): session closed for user root	3
Sep  2 19:32:24 backmain sudo: backmain : TTY=tty1 ; PWD=/home/backmain ; USER=root ; COMMAND=/usr/bin/systemctl status sshd.service	2
Sep  2 19:32:24 backmain sudo: pam_unix(sudo:session): session opened for user root(uid=0) by backmain(uid=1000)	3
Sep  2 19:32:24 backmain sudo: pam_unix(sudo:session): session closed for user root	3
Sep  2 19:34:13 backmain sudo: backmain : TTY=tty1 ; PWD=/home/backmain ; USER=root ; COMMAND=/usr/bin/install libssh-dev libjson-c-dev libpcap-dev libssh-dev	2
Sep  2 19:34:13 backmain sudo: pam_unix(sudo:session): session opened for user root(uid=0) by backmain(uid=1000)	3
Sep  2 19:34:13 backmain sudo: pam_unix(sudo:session): session closed for user root	3
Sep  2 19:34:23 backmain sudo: backmain : TTY=tty1 ; PWD=/home/backmain ; USER=root ; COMMAND=/usr/bin/apt install libssh-dev libjson-c-dev libpcap-dev libssh-dev	2
Sep  2 19:34:23 backmain sudo: pam_unix(sudo:session): session opened for user root(uid=0) by backmain(uid=1000)	3
Sep  2 19:34:33 backmain sudo: pam_unix(sudo:session): session closed for user root	3
Sep  2 19:40:03 backmain sudo: backmain : TTY=tty1 ; PWD=/home/backmain/ssh-honeypot ; USER=root ; COMMAND=/usr/bin/nano /etc/ssh/sshd_config	2
Sep  2 19:40:03 backmain sudo: pam_unix(sudo:session): session opened for user root(uid=0) by backmain(uid=1000)	3
Sep  2 19:40:17 backmain sudo: pam_unix(sudo:session): session closed for user root	3
Sep  2 19:40:28 backmain sudo: backmain : TTY=tty1 ; PWD=/home/backmain/ssh-honeypot ; USER=root ; COMMAND=/usr/bin/systemctl restart sshd.service	2
Sep  2 19:40:28 backmain sudo: pam_unix(sudo:session): session opened for user root(uid=0) by backmain(uid=1000)	3
Sep  2 19:40:29 backmain sshd[1834]: Received signal 15; terminating.	3
Sep  2 19:40:29 backmain sshd[2109]: Server listening on 0.0.0.0 port 69.	3
Sep  2 19:40:29 backmain sshd[2109]: Server listening on :: port 69.	3
Sep  2 19:40:29 backmain sudo: pam_unix(sudo:session): session closed for user root	3
Sep  2 19:40:37 backmain sudo: backmain : TTY=tty1 ; PWD=/home/backmain/ssh-honeypot ; USER=root ; COMMAND=/usr/bin/systemctl status sshd.service	2
Sep  2 19:40:37 backmain sudo: pam_unix(sudo:session): session opened for user root(uid=0) by backmain(uid=1000)	3
Sep  2 19:40:37 backmain sudo: pam_unix(sudo:session): session closed for user root	3
Sep  2 19:41:51 backmain sudo: backmain : TTY=tty1 ; PWD=/home/backmain/ssh-honeypot ; USER=root ; COMMAND=/usr/sbin/ufw allow 69	2
Sep  2 19:41:51 backmain sudo: pam_unix(sudo:session): session opened for user root(uid=0) by backmain(uid=1000)	3
Sep  2 19:41:51 backmain sudo: pam_unix(sudo:session): session closed for user root	3
Sep  2 19:41:58 backmain sshd[2153]: Accepted password for backmain from 192.168.8.187 port 52382 ssh2	3
Sep  2 19:41:58 backmain sshd[2153]: pam_unix(sshd:session): session opened for user backmain(uid=1000) by (uid=0)	3
Sep  2 19:41:58 backmain systemd-logind[685]: New session 5 of user backmain.	3
Sep  2 19:42:04 backmain sshd[2208]: Received disconnect from 192.168.8.187 port 52382:11: disconnected by user	3
Sep  2 19:42:04 backmain sshd[2208]: Disconnected from user backmain 192.168.8.187 port 52382	3
Sep  2 19:42:04 backmain sshd[2153]: pam_unix(sshd:session): session closed for user backmain	3
Sep  2 19:42:04 backmain systemd-logind[685]: Session 5 logged out. Waiting for processes to exit.	3
Sep  2 19:42:04 backmain systemd-logind[685]: Removed session 5.	3
Sep  2 19:47:29 backmain sudo: backmain : TTY=tty1 ; PWD=/home/backmain/ssh-honeypot ; USER=root ; COMMAND=/usr/bin/install -m 755 bin/ssh-honeypot /usr/local/bin	2
Sep  2 19:47:29 backmain sudo: pam_unix(sudo:session): session opened for user root(uid=0) by backmain(uid=1000)	3
Sep  2 19:47:29 backmain sudo: pam_unix(sudo:session): session closed for user root	3
Sep  2 19:47:50 backmain sudo: backmain : TTY=tty1 ; PWD=/home/backmain/ssh-honeypot ; USER=root ; COMMAND=/usr/bin/install -d /etc/ssh-honeypot	2
Sep  2 19:47:50 backmain sudo: pam_unix(sudo:session): session opened for user root(uid=0) by backmain(uid=1000)	3
Sep  2 19:47:50 backmain sudo: pam_unix(sudo:session): session closed for user root	3
Sep  2 19:48:22 backmain sudo: backmain : TTY=tty1 ; PWD=/home/backmain/ssh-honeypot ; USER=root ; COMMAND=/usr/bin/install -m 644 ssh-honeypot.service /etc/ssh-honeypot/	2
Sep  2 19:48:22 backmain sudo: pam_unix(sudo:session): session opened for user root(uid=0) by backmain(uid=1000)	3
Sep  2 19:48:22 backmain sudo: pam_unix(sudo:session): session closed for user root	3
Sep  2 19:48:53 backmain sudo: backmain : TTY=tty1 ; PWD=/home/backmain/ssh-honeypot ; USER=root ; COMMAND=/usr/bin/ln -sf /etc/ssh-honeypot/ssh-honeypot.service /etc/systemd/system/	2
Sep  2 19:48:53 backmain sudo: pam_unix(sudo:session): session opened for user root(uid=0) by backmain(uid=1000)	3
Sep  2 19:48:53 backmain sudo: pam_unix(sudo:session): session closed for user root	3
Sep  2 19:49:30 backmain sudo: backmain : TTY=tty1 ; PWD=/home/backmain/ssh-honeypot ; USER=root ; COMMAND=/usr/bin/systemctl enable --now ssh-honeypot	2
Sep  2 19:49:30 backmain sudo: pam_unix(sudo:session): session opened for user root(uid=0) by backmain(uid=1000)	3
Sep  2 19:49:30 backmain sudo: pam_unix(sudo:session): session closed for user root	3
Sep  2 19:49:43 backmain sudo: backmain : TTY=tty1 ; PWD=/home/backmain/ssh-honeypot ; USER=root ; COMMAND=/usr/bin/systemctl start --now ssh-honeypot	2
Sep  2 19:49:43 backmain sudo: pam_unix(sudo:session): session opened for user root(uid=0) by backmain(uid=1000)	3
Sep  2 19:49:43 backmain sudo: pam_unix(sudo:session): session closed for user root	3
Sep  2 19:49:48 backmain sudo: backmain : TTY=tty1 ; PWD=/home/backmain/ssh-honeypot ; USER=root ; COMMAND=/usr/bin/systemctl status --now ssh-honeypot	2
Sep  2 19:49:48 backmain sudo: pam_unix(sudo:session): session opened for user root(uid=0) by backmain(uid=1000)	3
Sep  2 19:49:57 backmain sudo: pam_unix(sudo:session): session closed for user root	3
Sep  2 19:50:06 backmain sudo: backmain : TTY=tty1 ; PWD=/home/backmain/ssh-honeypot ; USER=root ; COMMAND=/usr/bin/systemctl start ssh-honeypot	2
Sep  2 19:50:06 backmain sudo: pam_unix(sudo:session): session opened for user root(uid=0) by backmain(uid=1000)	3
Sep  2 19:50:07 backmain sudo: pam_unix(sudo:session): session closed for user root	3
Sep  2 19:50:13 backmain sudo: backmain : TTY=tty1 ; PWD=/home/backmain/ssh-honeypot ; USER=root ; COMMAND=/usr/bin/systemctl status ssh-honeypot	2
Sep  2 19:50:13 backmain sudo: pam_unix(sudo:session): session opened for user root(uid=0) by backmain(uid=1000)	3
Sep  2 19:50:17 backmain sudo: pam_unix(sudo:session): session closed for user root	3
Sep  2 19:50:41 backmain sudo: backmain : TTY=tty1 ; PWD=/home/backmain/ssh-honeypot ; USER=root ; COMMAND=bin/ssh-honeypot -r ./ssh-honeypot.rsa	2
Sep  2 19:50:41 backmain sudo: pam_unix(sudo:session): session opened for user root(uid=0) by backmain(uid=1000)	3
Sep  2 19:53:03 backmain sshd[2414]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.8.187  user=root	3
Sep  2 19:53:05 backmain sshd[2414]: Failed password for root from 192.168.8.187 port 61739 ssh2	3
Sep  2 19:53:07 backmain sshd[2414]: Connection closed by authenticating user root 192.168.8.187 port 61739 [preauth]	3
Sep  2 19:53:21 backmain sshd[2416]: Accepted password for backmain from 192.168.8.187 port 52382 ssh2	3
Sep  2 19:53:21 backmain sshd[2416]: pam_unix(sshd:session): session opened for user backmain(uid=1000) by (uid=0)	3
Sep  2 19:53:21 backmain systemd-logind[685]: New session 6 of user backmain.	3
Sep  2 19:53:29 backmain sshd[2471]: Received disconnect from 192.168.8.187 port 52382:11: disconnected by user	3
Sep  2 19:53:29 backmain sshd[2471]: Disconnected from user backmain 192.168.8.187 port 52382	3
Sep  2 19:53:29 backmain sshd[2416]: pam_unix(sshd:session): session closed for user backmain	3
Sep  2 19:53:29 backmain systemd-logind[685]: Session 6 logged out. Waiting for processes to exit.	3
Sep  2 19:53:29 backmain systemd-logind[685]: Removed session 6.	3
Sep  2 19:54:03 backmain sudo: pam_unix(sudo:session): session closed for user root	3
Sep  2 19:54:11 backmain sudo: backmain : TTY=tty1 ; PWD=/home/backmain/ssh-honeypot ; USER=root ; COMMAND=bin/ssh-honeypot -r ./ssh-honeypot.rsa	2
Sep  2 19:54:11 backmain sudo: pam_unix(sudo:session): session opened for user root(uid=0) by backmain(uid=1000)	3
Sep  2 19:54:30 backmain sudo: pam_unix(sudo:session): session closed for user root	3
Sep  2 19:54:55 backmain sudo: backmain : TTY=tty1 ; PWD=/home/backmain/ssh-honeypot ; USER=root ; COMMAND=bin/ssh-honeypot -r ./ssh-honeypot.rsa	2
Sep  2 19:54:55 backmain sudo: pam_unix(sudo:session): session opened for user root(uid=0) by backmain(uid=1000)	3
Sep  2 19:55:31 backmain sudo: backmain : TTY=tty1 ; PWD=/home/backmain/ssh-honeypot ; USER=root ; COMMAND=bin/ssh-honeypot -r ./ssh-honeypot.rsa	2
Sep  2 19:55:31 backmain sudo: pam_unix(sudo:session): session opened for user root(uid=0) by backmain(uid=1000)	3
Sep  2 19:55:31 backmain sudo: pam_unix(sudo:session): session closed for user root	3
Sep  2 19:59:24 backmain sudo: backmain : TTY=tty1 ; PWD=/home/backmain ; USER=root ; COMMAND=/usr/bin/mkdir -p /etc/opencanaryd	2
Sep  2 19:59:24 backmain sudo: pam_unix(sudo:session): session opened for user root(uid=0) by backmain(uid=1000)	3
Sep  2 19:59:24 backmain sudo: pam_unix(sudo:session): session closed for user root	3
Sep  2 19:59:24 backmain sudo: backmain : TTY=tty1 ; PWD=/home/backmain ; USER=root ; COMMAND=/usr/bin/cp /home/backmain/.local/lib/python3.10/site-packages/opencanary/data/settings.json /etc/opencanaryd/opencanary.conf	2
Sep  2 19:59:24 backmain sudo: pam_unix(sudo:session): session opened for user root(uid=0) by backmain(uid=1000)	3
Sep  2 19:59:24 backmain sudo: pam_unix(sudo:session): session closed for user root	3
Sep  2 20:01:12 backmain sudo: backmain : TTY=tty1 ; PWD=/home/backmain ; USER=root ; COMMAND=/usr/bin/nano /etc/opencanaryd/opencanary.conf	2
Sep  2 20:01:12 backmain sudo: pam_unix(sudo:session): session opened for user root(uid=0) by backmain(uid=1000)	3
Sep  2 20:02:39 backmain sudo: pam_unix(sudo:session): session closed for user root	3
Sep  2 20:03:08 backmain sudo: backmain : TTY=tty1 ; PWD=/home/backmain ; USER=root ; COMMAND=/home/backmain/.local/bin/twistd -y /home/backmain/.local/bin/opencanary.tac --pidfile /home/backmain/.local/bin/opencanaryd.pid --syslog --prefix=opencanaryd	2
Sep  2 20:03:08 backmain sudo: pam_unix(sudo:session): session opened for user root(uid=0) by backmain(uid=1000)	3
Sep  2 20:03:09 backmain sudo: pam_unix(sudo:session): session closed for user root	3
Sep  2 20:17:01 backmain CRON[2640]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0)	3
Sep  2 20:17:01 backmain CRON[2640]: pam_unix(cron:session): session closed for user root	3
Sep  2 20:49:39 backmain systemd-logind[685]: System is powering down.	3
Sep  2 20:49:39 backmain sudo: pam_unix(sudo:session): session closed for user root	3
Sep  3 07:10:25 backmain sshd[789]: Server listening on 0.0.0.0 port 69.	3
Sep  3 07:10:25 backmain sshd[789]: Server listening on :: port 69.	3
Sep  3 07:10:25 backmain systemd-logind[752]: New seat seat0.	3
Sep  3 07:10:25 backmain systemd-logind[752]: Watching system buttons on /dev/input/event0 (Power Button)	3
Sep  3 07:10:25 backmain systemd-logind[752]: Watching system buttons on /dev/input/event1 (Sleep Button)	3
Sep  3 07:10:25 backmain systemd-logind[752]: Watching system buttons on /dev/input/event2 (AT Translated Set 2 keyboard)	3
Sep  3 07:11:34 backmain login[796]: pam_unix(login:session): session opened for user backmain(uid=1000) by LOGIN(uid=0)	3
Sep  3 07:11:34 backmain systemd-logind[752]: New session 1 of user backmain.	3
Sep  3 07:11:34 backmain systemd: pam_unix(systemd-user:session): session opened for user backmain(uid=1000) by (uid=0)	3
Sep  3 07:13:42 backmain sudo: backmain : TTY=tty1 ; PWD=/home/backmain/glastopf ; USER=root ; COMMAND=/usr/bin/apt update	2
Sep  3 07:13:42 backmain sudo: pam_unix(sudo:session): session opened for user root(uid=0) by backmain(uid=1000)	3
Sep  3 07:13:51 backmain sudo: pam_unix(sudo:session): session closed for user root	3
Sep  3 07:15:25 backmain sudo: backmain : TTY=tty1 ; PWD=/home/backmain/glastopf ; USER=root ; COMMAND=/usr/bin/apt install python2.7 python-openssl python-gevent libevent-dev python2.7-dev build-essential make	2
Sep  3 07:15:25 backmain sudo: pam_unix(sudo:session): session opened for user root(uid=0) by backmain(uid=1000)	3
Sep  3 07:15:25 backmain sudo: pam_unix(sudo:session): session closed for user root	3
Sep  3 07:15:42 backmain sudo: backmain : TTY=tty1 ; PWD=/home/backmain/glastopf ; USER=root ; COMMAND=/usr/bin/apt install python2.7 python-openssl python3-gevent libevent-dev python2.7-dev build-essential make	2
Sep  3 07:15:42 backmain sudo: pam_unix(sudo:session): session opened for user root(uid=0) by backmain(uid=1000)	3
Sep  3 07:15:42 backmain sudo: pam_unix(sudo:session): session closed for user root	3
Sep  3 07:15:49 backmain sudo: backmain : TTY=tty1 ; PWD=/home/backmain/glastopf ; USER=root ; COMMAND=/usr/bin/apt install python2.7 python3-openssl python3-gevent libevent-dev python2.7-dev build-essential make	2
Sep  3 07:15:49 backmain sudo: pam_unix(sudo:session): session opened for user root(uid=0) by backmain(uid=1000)	3
Sep  3 07:15:58 backmain sudo: pam_unix(sudo:session): session closed for user root	3
Sep  3 07:16:56 backmain sudo: backmain : TTY=tty1 ; PWD=/home/backmain/glastopf ; USER=root ; COMMAND=/usr/bin/apt install python3-chardet python3-requests python3-sqlalchemy python3-lxml	2
Sep  3 07:16:56 backmain sudo: pam_unix(sudo:session): session opened for user root(uid=0) by backmain(uid=1000)	3
Sep  3 07:17:01 backmain CRON[1983]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0)	3
Sep  3 07:17:01 backmain CRON[1983]: pam_unix(cron:session): session closed for user root	3
Sep  3 07:17:05 backmain sudo: pam_unix(sudo:session): session closed for user root	3
Sep  3 07:17:28 backmain sudo: backmain : TTY=tty1 ; PWD=/home/backmain/glastopf ; USER=root ; COMMAND=/usr/bin/apt install python3-beautifulsoup	2
Sep  3 07:17:28 backmain sudo: pam_unix(sudo:session): session opened for user root(uid=0) by backmain(uid=1000)	3
Sep  3 07:17:29 backmain sudo: pam_unix(sudo:session): session closed for user root	3
Sep  3 07:17:38 backmain sudo: backmain : TTY=tty1 ; PWD=/home/backmain/glastopf ; USER=root ; COMMAND=/usr/bin/apt install python-beautifulsoup	2
Sep  3 07:17:38 backmain sudo: pam_unix(sudo:session): session opened for user root(uid=0) by backmain(uid=1000)	3
Sep  3 07:17:38 backmain sudo: pam_unix(sudo:session): session closed for user root	3
Sep  3 07:17:54 backmain sudo: backmain : TTY=tty1 ; PWD=/home/backmain/glastopf ; USER=root ; COMMAND=/usr/bin/apt install python-pip	2
Sep  3 07:17:54 backmain sudo: pam_unix(sudo:session): session opened for user root(uid=0) by backmain(uid=1000)	3
Sep  3 07:18:00 backmain sudo: pam_unix(sudo:session): session closed for user root	3
Sep  3 07:18:03 backmain sudo: backmain : TTY=tty1 ; PWD=/home/backmain/glastopf ; USER=root ; COMMAND=/usr/bin/apt install python-dev	2
Sep  3 07:18:03 backmain sudo: pam_unix(sudo:session): session opened for user root(uid=0) by backmain(uid=1000)	3
Sep  3 07:18:04 backmain sudo: pam_unix(sudo:session): session closed for user root	3
Sep  3 07:18:09 backmain sudo: backmain : TTY=tty1 ; PWD=/home/backmain/glastopf ; USER=root ; COMMAND=/usr/bin/apt install python3-dev	2
Sep  3 07:18:09 backmain sudo: pam_unix(sudo:session): session opened for user root(uid=0) by backmain(uid=1000)	3
Sep  3 07:18:10 backmain sudo: pam_unix(sudo:session): session closed for user root	3
Sep  3 07:18:22 backmain sudo: backmain : TTY=tty1 ; PWD=/home/backmain/glastopf ; USER=root ; COMMAND=/usr/bin/apt install python3-setuptools	2
Sep  3 07:18:22 backmain sudo: pam_unix(sudo:session): session opened for user root(uid=0) by backmain(uid=1000)	3
Sep  3 07:18:23 backmain sudo: pam_unix(sudo:session): session closed for user root	3
Sep  3 07:18:28 backmain sudo: backmain : TTY=tty1 ; PWD=/home/backmain/glastopf ; USER=root ; COMMAND=/usr/bin/apt install python-setuptools	2
Sep  3 07:18:28 backmain sudo: pam_unix(sudo:session): session opened for user root(uid=0) by backmain(uid=1000)	3
Sep  3 07:18:28 backmain sudo: pam_unix(sudo:session): session closed for user root	3
Sep  3 07:19:26 backmain sudo: backmain : TTY=tty1 ; PWD=/home/backmain/glastopf ; USER=root ; COMMAND=/usr/bin/apt install g++ git php5 php5-dev liblapack-dev gfortran libmyqlclient-dev	2
Sep  3 07:19:26 backmain sudo: pam_unix(sudo:session): session opened for user root(uid=0) by backmain(uid=1000)	3
Sep  3 07:19:27 backmain sudo: pam_unix(sudo:session): session closed for user root	3
Sep  3 07:19:41 backmain sudo: backmain : TTY=tty1 ; PWD=/home/backmain/glastopf ; USER=root ; COMMAND=/usr/bin/apt install g++ git php5 php5-dev liblapack-dev gfortran libmysqlclient-dev	2
Sep  3 07:19:41 backmain sudo: pam_unix(sudo:session): session opened for user root(uid=0) by backmain(uid=1000)	3
Sep  3 07:19:42 backmain sudo: pam_unix(sudo:session): session closed for user root	3
Sep  3 07:20:06 backmain sudo: backmain : TTY=tty1 ; PWD=/home/backmain/glastopf ; USER=root ; COMMAND=/usr/bin/apt install libxml2-dev libxslt-dev	2
Sep  3 07:20:06 backmain sudo: pam_unix(sudo:session): session opened for user root(uid=0) by backmain(uid=1000)	3
Sep  3 07:20:16 backmain sudo: pam_unix(sudo:session): session closed for user root	3
Sep  3 07:20:59 backmain sudo: backmain : TTY=tty1 ; PWD=/home/backmain/glastopf ; USER=root ; COMMAND=/usr/local/bin/pip install --upgrade distribute	2
Sep  3 07:20:59 backmain sudo: pam_unix(sudo:session): session opened for user root(uid=0) by backmain(uid=1000)	3
Sep  3 07:21:02 backmain sudo: pam_unix(sudo:session): session closed for user root	3
Sep  3 07:21:07 backmain sudo: backmain : TTY=tty1 ; PWD=/home/backmain/glastopf ; USER=root ; COMMAND=/usr/local/bin/pip3 install --upgrade distribute	2
Sep  3 07:21:07 backmain sudo: pam_unix(sudo:session): session opened for user root(uid=0) by backmain(uid=1000)	3
Sep  3 07:21:08 backmain sudo: pam_unix(sudo:session): session closed for user root	3
Sep  3 07:22:05 backmain sudo: backmain : TTY=tty1 ; PWD=/opt ; USER=root ; COMMAND=/usr/bin/git clone https://github.com/mushorg/BFR.git	2
Sep  3 07:22:05 backmain sudo: pam_unix(sudo:session): session opened for user root(uid=0) by backmain(uid=1000)	3
Sep  3 07:22:07 backmain sudo: pam_unix(sudo:session): session closed for user root	3
Sep  3 07:23:22 backmain sudo: backmain : TTY=tty1 ; PWD=/opt/BFR ; USER=root ; COMMAND=/usr/local/bin/pip3 install glastopf	2
Sep  3 07:23:22 backmain sudo: pam_unix(sudo:session): session opened for user root(uid=0) by backmain(uid=1000)	3
Sep  3 07:23:24 backmain sudo: pam_unix(sudo:session): session closed for user root	3
Sep  3 07:23:45 backmain sudo: backmain : TTY=tty1 ; PWD=/home/backmain/glastopf ; USER=root ; COMMAND=/usr/bin/python3 setup.py	2
Sep  3 07:23:45 backmain sudo: pam_unix(sudo:session): session opened for user root(uid=0) by backmain(uid=1000)	3
Sep  3 07:23:45 backmain sudo: pam_unix(sudo:session): session closed for user root	3
Sep  3 07:23:54 backmain sudo: backmain : TTY=tty1 ; PWD=/home/backmain/glastopf ; USER=root ; COMMAND=/usr/bin/python3 setup.py install	2
Sep  3 07:23:54 backmain sudo: pam_unix(sudo:session): session opened for user root(uid=0) by backmain(uid=1000)	3
Sep  3 07:24:47 backmain sudo: pam_unix(sudo:session): session closed for user root	3
Sep  3 07:25:59 backmain sudo: backmain : TTY=tty1 ; PWD=/home/backmain ; USER=root ; COMMAND=/usr/bin/rm -rf glastopf/	2
Sep  3 07:25:59 backmain sudo: pam_unix(sudo:session): session opened for user root(uid=0) by backmain(uid=1000)	3
Sep  3 07:25:59 backmain sudo: pam_unix(sudo:session): session closed for user root	3
Sep  3 07:27:50 backmain sudo: backmain : TTY=tty1 ; PWD=/home/backmain ; USER=root ; COMMAND=/usr/sbin/ufw enable	2
Sep  3 07:27:50 backmain sudo: pam_unix(sudo:session): session opened for user root(uid=0) by backmain(uid=1000)	3
Sep  3 07:27:50 backmain sudo: pam_unix(sudo:session): session closed for user root	3
Sep  3 07:28:21 backmain sudo: backmain : TTY=tty1 ; PWD=/home/backmain ; USER=root ; COMMAND=/usr/sbin/ufw status	2
Sep  3 07:28:21 backmain sudo: pam_unix(sudo:session): session opened for user root(uid=0) by backmain(uid=1000)	3
Sep  3 07:28:21 backmain sudo: pam_unix(sudo:session): session closed for user root	3
Sep  3 07:29:28 backmain sudo: backmain : TTY=tty1 ; PWD=/home/backmain ; USER=root ; COMMAND=/usr/sbin/ufw disable	2
Sep  3 07:29:28 backmain sudo: pam_unix(sudo:session): session opened for user root(uid=0) by backmain(uid=1000)	3
Sep  3 07:29:30 backmain sudo: pam_unix(sudo:session): session closed for user root	3
Sep  3 07:30:53 backmain sshd[3146]: Accepted password for backmain from 192.168.1.15 port 51713 ssh2	3
Sep  3 07:30:53 backmain sshd[3146]: pam_unix(sshd:session): session opened for user backmain(uid=1000) by (uid=0)	3
Sep  3 07:30:53 backmain systemd-logind[752]: New session 4 of user backmain.	3
Sep  3 07:30:58 backmain sshd[3201]: Received disconnect from 192.168.1.15 port 51713:11: disconnected by user	3
